Title,url,IMDB Score,Metacritic,Runtime (mins),Budget,Opening Weekend,Gross USA,Gross World,Release Date,Rating,Genres,Country
The Ultimate Life (2013),https://www.imdb.com/title/tt1778924/,5.8,19.0,105,3100000.0,659912.0,1327841.0,1327841.0,2013-09-06,PG,Drama Romance,USA
Munna Bhai M.B.B.S. (2003),https://www.imdb.com/title/tt0374887/,8.1,,156,1362258.0,48772.0,48772.0,4549945.0,2003-12-19,PG-13,Comedy Drama Musical,India
Lage Raho Munna Bhai (2006),https://www.imdb.com/title/tt0456144/,8.1,,144,2723000.0,863073.0,2217562.0,17897527.0,2006-09-01,PG-13,Comedy Drama Romance,India
Trail of the Pink Panther (1982),https://www.imdb.com/title/tt0084814/,5.0,43.0,96,6000000.0,1341695.0,9056073.0,9056073.0,1982-12-17,PG,Comedy Crime Mystery,UK
Curse of the Pink Panther (1983),https://www.imdb.com/title/tt0085384/,4.4,31.0,109,11000000.0,1641182.0,4491986.0,4491986.0,1983-08-12,PG,Comedy Crime Mystery,UK
Children of the Corn (1984),https://www.imdb.com/title/tt0087050/,5.7,45.0,92,800000.0,2042821.0,14568989.0,14568989.0,1984-03-09,R,Horror Thriller,USA
Children of the Corn II: The Final Sacrifice (1992),https://www.imdb.com/title/tt0106557/,4.3,18.0,92,900000.0,2719750.0,6980986.0,6980986.0,1993-01-29,R,Horror Thriller,USA
Our Man Flint (1966),https://www.imdb.com/title/tt0059557/,6.5,,108,3525000.0,,,16000000.0,1966-01-16,PG-13,Action Adventure Comedy,USA
In Like Flint (1967),https://www.imdb.com/title/tt0061810/,6.2,,114,3775000.0,,,11000000.0,1967-03-15,PG-13,Action Adventure Comedy,USA
I Got the Hook Up (1998),https://www.imdb.com/title/tt0131436/,4.1,,93,3500000.0,3310349.0,10317779.0,10317779.0,1998-05-27,R,Comedy,USA
I Got the Hook Up 2 (2019),https://www.imdb.com/title/tt8228884/,3.3,,107,5000000.0,149036.0,252293.0,252293.0,2019-07-12,R,Comedy,USA
The Last Picture Show (1971),https://www.imdb.com/title/tt0067328/,8.0,93.0,118,1300000.0,,29133000.0,29146131.0,1971-10-22,R,Drama Romance,USA
Texasville (1990),https://www.imdb.com/title/tt0103069/,6.0,,123,18000000.0,823534.0,2268181.0,2268181.0,1990-09-28,R,Drama,USA
Neighbors (2014),https://www.imdb.com/title/tt2004420/,6.3,68.0,97,18000000.0,49033915.0,150157400.0,270665134.0,2014-05-09,R,Comedy,USA
Neighbors 2: Sorority Rising (2016),https://www.imdb.com/title/tt4438848/,5.7,58.0,92,35000000.0,21760405.0,55455765.0,108007109.0,2016-05-20,R,Comedy,USA
Airport '77 (1977),https://www.imdb.com/title/tt0075648/,5.8,36.0,114,6000000.0,,,30000000.0,1977-03-11,PG,Action Drama Thriller,USA
The Concorde... Airport '79 (1979),https://www.imdb.com/title/tt0078740/,4.5,39.0,113,14000000.0,,13015688.0,13015688.0,1979-08-17,PG,Action Drama Thriller,USA
Wings of Desire (1987),https://www.imdb.com/title/tt0093191/,8.0,79.0,128,3000000.0,17301.0,3333969.0,3404057.0,1988-05-06,PG-13,Drama Fantasy Romance,Germany
"Faraway, So Close! (1993)",https://www.imdb.com/title/tt0107209/,7.3,,144,10500000.0,55019.0,810455.0,810455.0,1993-12-21,PG-13,Drama Fantasy Romance,Germany
Ernest Goes to Camp (1987),https://www.imdb.com/title/tt0092974/,5.5,24.0,92,3000000.0,6171957.0,23509382.0,23509382.0,1987-05-22,PG,Comedy Family,USA
Ernest Saves Christmas (1988),https://www.imdb.com/title/tt0095107/,5.7,44.0,95,6000000.0,5710734.0,28202109.0,28202109.0,1988-11-11,PG,Comedy Family Fantasy,USA
God's Not Dead (2014),https://www.imdb.com/title/tt2528814/,4.7,16.0,113,2000000.0,9217013.0,60755732.0,64676349.0,2014-03-21,PG,Drama,USA
God's Not Dead 2 (2016),https://www.imdb.com/title/tt4824308/,4.4,22.0,120,5000000.0,7623662.0,20774575.0,24487848.0,2016-04-01,PG,Drama,USA
Ek Tha Tiger (2012),https://www.imdb.com/title/tt2016894/,5.5,,132,10200000.0,1139340.0,2347774.0,43600000.0,2012-08-15,R,Action Romance Thriller,India
Tiger Zinda Hai (2017),https://www.imdb.com/title/tt5956100/,5.9,,161,20470000.0,1787108.0,5560921.0,87320000.0,2017-12-22,R,Action Adventure Thriller,India
Funny Girl (1968),https://www.imdb.com/title/tt0062994/,7.4,89.0,151,14100000.0,65560.0,52223306.0,52224263.0,1968-09-19,G,Biography Comedy Drama,USA
Funny Lady (1975),https://www.imdb.com/title/tt0073026/,6.3,,136,8500000.0,,39000000.0,40100000.0,1975-03-15,PG,Biography Comedy Drama,USA
Why Did I Get Married? (2007),https://www.imdb.com/title/tt0906108/,5.9,54.0,113,15000000.0,21353789.0,55204525.0,55862886.0,2007-10-12,PG-13,Comedy Drama,USA
Why Did I Get Married Too? (2010),https://www.imdb.com/title/tt1391137/,4.7,43.0,121,20000000.0,29289537.0,60095852.0,60673972.0,2010-04-02,PG-13,Comedy Drama Romance,USA
Invasion U.S.A. (1985),https://www.imdb.com/title/tt0089348/,5.5,29.0,107,10000000.0,6891609.0,17536256.0,17536256.0,1985-09-27,R,Action Thriller,USA
Avenging Force (1986),https://www.imdb.com/title/tt0090678/,5.9,,104,4000000.0,1131502.0,4679650.0,4679650.0,1986-09-12,R,Action Drama Thriller,USA
Pokémon: The First Movie - Mewtwo Strikes Back (1998),https://www.imdb.com/title/tt0190641/,6.3,35.0,96,30000000.0,31036678.0,85744662.0,163644662.0,1999-11-10,G,Animation Action Adventure,Japan
Pokémon the Movie 2000 (1999),https://www.imdb.com/title/tt0210234/,6.1,28.0,84,30000000.0,19575608.0,43758684.0,133949270.0,2000-07-21,G,Animation Action Adventure,Japan
American Ninja (1985),https://www.imdb.com/title/tt0088708/,5.5,20.0,95,1000000.0,3234837.0,10499694.0,10499694.0,1985-08-30,R,Action Adventure Romance,USA
American Ninja 2: The Confrontation (1987),https://www.imdb.com/title/tt0092548/,4.9,39.0,90,350000.0,1039301.0,4000000.0,4000000.0,1987-05-01,R,Action Comedy Drama,USA
Smoke (1995),https://www.imdb.com/title/tt0114478/,7.4,70.0,112,7000000.0,70744.0,8367636.0,8367636.0,1995-06-09,R,Comedy Drama,Germany
Blue in the Face (1995),https://www.imdb.com/title/tt0112541/,6.7,54.0,83,2000000.0,104365.0,1268636.0,1268636.0,1995-10-13,R,Comedy,USA
The Haunting in Connecticut (2009),https://www.imdb.com/title/tt0492044/,5.9,33.0,92,10000000.0,23004765.0,55389516.0,77578320.0,2009-03-27,PG-13,Drama Horror Mystery,USA
The Haunting in Connecticut 2: Ghosts of Georgia (2013),https://www.imdb.com/title/tt1457765/,5.3,26.0,101,9000000.0,,,5127434.0,2013-03-14,R,Drama Horror Mystery,USA
Ong-Bak: The Thai Warrior (2003),https://www.imdb.com/title/tt0368909/,7.2,69.0,108,1100000.0,1334869.0,4563167.0,20235426.0,2005-02-11,R,Action Crime Thriller,Thailand
Ong Bak 2 (2008),https://www.imdb.com/title/tt0785035/,6.2,47.0,98,8000000.0,26564.0,102458.0,8936663.0,2008-12-04,R,Action,Thailand
